year|movie|quote|author|tags|status2020|Angrezi Medium|Bharat ko angrezon se azaadi lene mein 200 saal lage the ... tu 18 tak toh ruk hi sakti hai|Irrfan Khan|Comedy|Not Uploaded
2019|Arjun Patiala|Meri zindagi mein ladki ka aana utna hi mushkil hai jitna purani filmon mein court mein sahi salamat gawah ka pahunchna|Varun Sharma|Comedy|Not Uploaded
2019|Arjun Patiala|Maa behen ki izzat ki jaati hai ... na ke unke izzat ki maa behen|Diljit Dosanjh|Family|Not Uploaded
2019|Arjun Patiala|Jaise maa apne bachon mein farak nahi karti ... aise police wala bhi apne badmasho mein farak nahi karte ... hum sabko ek hi aankh se dekhenge ... maa ki aankh se|Diljit Dosanjh|Police|Not Uploaded
2019|Arjun Patiala|Padai likhai mann se karo ... lekin khel kood jamke karo|Ronit Roy|Education|Not Uploaded
2019|Article 15|Chaand nikla hai zamane ke baad ... maza aa gaya hai aapke aane ke baad|Ayushmann Khurrana|Shayari|Not Uploaded
2019|Article 15|Life mein haan ya na ki probability 50-50 ki hoti hai ... aur mujhe lagta hai ki haan wala 50 bahut hota hai|Unknown|Life|Not Uploaded
2019|Bala|Aap mote, kaale, naate, ganje, chahe jaise bhi dikhte ho ... agar aap apne aapse pyar karenge toh duniya bhi aapse pyar karegi|Ayushmann Khurrana|Inspiration|Not Uploaded
2019|Bala|Roothi huyi girlfriend lautke aa sakti hai ... gayi huyi sarkar vapas aa sakti hai ... lekin gaye huye baal vapas nahi aate guru|Ayushmann Khurrana|Comedy|Not Uploaded
2019|Bala|Kutta agar kaat le toh 14 sui lagta hai ... lekin agar khudhai ka kutta kaat le toh 28|Unknown|Animals & Birds|Not Uploaded
2019|Bala|Hum baal hai ... sabse bada bawaal hai ... khopdi ki khaal hai ... bheje ki dhaal hai ... agar mil gaye toh kamaal hai ... aur nahi mile toh zindagi bhar ka malaal hai|Unknown|Comedy|Not Uploaded
2019|Bharat|Jitne safed baal mere sar aur daari mein hai ... usse kahin zyada rangeen meri zindagi rahi hai|Salman Khan|Life|Not Uploaded
2019|Bharat|Har muskurate huye chehre ke peeche ek dard chupa hota hai ... aur shayad wohi dard aapko zinda rakhta hai|Salman Khan|Drama|Not Uploaded
2019|Bharat|Yeh sher boodha zaroor ho gaya hai ... lekin shikaar karna nahi bhoola|Salman Khan|Animals & Birds|Not Uploaded
2019|Bharat|Logon ka yeh maanna hai ki duniya mein sirf saat kahaniyan hai ... lekin main yeh maanta hoon ki duniya mein jitne log hai utni hi kahaniyan hai|Salman Khan|World & Universe|Not Uploaded
2019|Bharat|Desh logon se banta hai aur logon ki pehchan unke pariwar se hoti hai|Jackie Shroff|Patriotism|Not Uploaded
2019|Bharat|Yeh desh vishwas aur insaaniyat ki neev par khada hua hai ... ho sakta hai waqt is desh ke beech mein lakeer kheench de ... lekin jab tak yeh lakeer is desh ke rehne walon ke dilon mein nahi kheenchegi na ... tab tak hum ek rahenge|Jackie Shroff|Patriotism|Not Uploaded
2019|Bypass Road|Jinke dushman nahi hote ... unke apne hi dushman hote hai|Neil Nitin Mukesh|Enemy|Not Uploaded
2019|Bypass Road|Mujhe hurt karoge, chalega ... lekin mere ego ko hurt karoge, woh nahi chalega|Manish Chaudhary|Drama|Not Uploaded
2019|Bypass Road|Tum bas woh dekh rahe ho joh tumhe dekhna hai ... zindagi tumhe kya dikhana chahti hai woh dekho|Neil Nitin Mukesh|Life|Not Uploaded
2019|Bypass Road|Pyar badi harami cheez hoti hai ... kisi ke marne ki wajah hi nahi ... maarne ka maqsad bhi dhoond hi leti hai|Unknown|Drama|Not Uploaded
2019|Bypass Road|Zindagi aur raste ek jaise hote hai ... kis modh pe badal jaaye, pata nahi chalta|Unknown|Life|Not Uploaded
2019|Chhichhore|Tumhara result decide nahi karta hai ki tum loser ho ki nahi ... tumhari koshish decide karti hai|Sushant Singh Rajput|Inspiration|Not Uploaded
2019|Chhichhore|Sache dost wohi hote hai ... joh achhe waqt mein aapki bajate hai ... aur jab mushkil waqt aata hai toh wohi chhichhore aapke darwaze par khade nazar aate hai|Sushant Singh Rajput|Friendship|Not Uploaded
2019|Chhichhore|Doosron se haarke loser kehlane se kahin zyada bura hai ... khud se haarke loser kehlana|Sushant Singh Rajput|Inspiration|Not Uploaded
2019|Chhichhore|Hum haar jeet, success failure mein itna ulajh gaye hai ... ki zindagi jeena bhool gaye hai ... zindagi mein agar kuch sabse zyada important hai ... toh woh hai khud zindagi|Sushant Singh Rajput|Life|Not Uploaded
2019|Chhichhore|Success ke baad ka plan sabke paas hai ... lekin agar galti se fail ho gaye ... toh failure se kaise deal karna hai ... koi baat hi nahi karna chahta|Unknown|Victory & Success|Not Uploaded
2019|Chhichhore|Yeh kaam bhi kitni chalu cheez hai na ... jab kaam ko time chahiye hota hai toh family adjust karti hai na ... aur jab family ko time chahiye toh kaam ko toh adjust karna padega|Unknown|Family|Not Uploaded
2019|Chhichhore|Pata nahi kya jaadu hai college life mein ... jahan anjaane milte hai aur dost ban jaate hai ... zindagi bhar ke liye ... aur aise waise dost nahi ... kutte dost|Unknown|Friendship|Not Uploaded
2019|Commando 3|Hindustani Hindu ho ya Musalman ... ab kisine ungli ki ... toh haath judega nahi, todega|Vidyut Jamwal|Patriotism|Not Uploaded
2019|Commando 3|Pehle pardon mein chupa karta tha ... ab mardon mein ... bahut jald kabr mein chupega tu ... bacha sakta hai tu khudko toh bachale|Vidyut Jamwal|Action|Not Uploaded
2019|Commando 3|Nasal ya fasal barbaad hoti hai toh desh barbaad hota hai|Vidyut Jamwal|Patriotism|Not Uploaded
2019|Commando 3|(Kafi jazbaati ho) - Na, sirf Bharatwadi|Vidyut Jamwal|Patriotism|Not Uploaded
2019|Dabangg 3|Maarenge bhi hum aur bachayenge bhi hum ... yeh tumhari aatma dekhegi aur ghanta kuch nahi kar payegi|Salman Khan|Action|Not Uploaded
2019|Dabangg 3|Narazgi is baat ki nahi hai humein ke tum hamare ghar mein gusse ... narazgi toh is baat ki hai ke tum hamare ghar mein gusse jab hum nahi the|Salman Khan|House|Not Uploaded
2019|Dabangg 3|Ek hota hai policewala aur ek hota hai gunda ... hum kehlate hai policewala gunda|Salman Khan|Police|Not Uploaded
2019|Dabangg 3|Hum unhi ko thokte hai joh ke zaroorat se zyada bhaukte hai|Salman Khan|Rowdyism|Not Uploaded
2019|Dabangg 3|Achhai aur burai ki ladai mein aapne suna hoga ki jeet acchai ki hoti hai ... galat suna hai aapne ... jeet burai ki hoti hai ... kyun ki ek acche aadmi mein harane ke liye us level ka kameenapan hota hi nahi hai|Salman Khan|Victory & Success|Not Uploaded
2019|Dabangg 3|Jiske aage ho Ali aur peeche Bajrangbali ... uska kya ukhaadega Bali ya Baahubali|Salman Khan|Courage|Not Uploaded
2019|Dabangg 3|Joh aurat doosri aurat ki izzat na kare ... hamari nazar mein woh aurat hi nahi|Salman Khan|Women|Not Uploaded
2019|Dabangg 3|Tum jaise namardon ko dharti pe nahi ... dharti ke bheetar hona chahiye|Salman Khan|Drama|Not Uploaded
2019|Dabangg 3|Vyavastha mein kami kaam ke class ko gira deti hai ... aur hum class aur mass, dono ke liye kaam karte hai|Salman Khan|Comedy|Not Uploaded
2019|Dabangg 3|Chamche ho, dhundle mein bhi saaf nazar aa rahe ho ... ab yeh clear karo ke teaspoon ho ya tablespoon|Salman Khan|Comedy|Not Uploaded
2019|Dabangg 3|Ab sabke liye good news hai ... aur good news yeh hai ki, bad news samapth ho chuki hai|Unknown|Comedy|Not Uploaded
2019|De De Pyaar De|Milke tujhe ban gaya hoon ... na milta toh adhoora reh jaata ... sang chalta zamane ki bheed mein ... na jaane kis raah pe jaata ... main adhoora reh jaata|Jimmy Shergill|Shayari|Not Uploaded
2019|De De Pyaar De|Main har cheez dobara kar lunga ... har jagah dobara chal lunga ... har galati dobara kar lunga ... har ladai dobara ladh lunga ... dobara mana lunga ... dobara our song chhun lunga ... dobara pet name bhi soch lunga ... har jhooth dobara bol lunga ... har taana dobara sun lunga ... har hasi dobara has lunga ... har aansun dobara roh lunga ... tere bina life badi jee huyi baasi si lagti hai ... mujhe ek baar phir apne saath dobara jeene de na|Ajay Devgan|Romance|Not Uploaded
2019|De De Pyaar De|Shakal se shaadi-shuda aur harkaton se divorcee lagte ho|Rakul Preet Singh|Marriage & Wedding|Not Uploaded
2019|Dream Girl (2019)|Duniya mein har koi galat hai ... aur sahi woh hai joh kam galat hai|Ayushmann Khurrana|World & Universe|Not Uploaded
2019|Dream Girl (2019)|Duniya mein jitni bheed badhti jaa rahi hai ... log utne hi akele hote jaa rahe hai|Ayushmann Khurrana|World & Universe|Not Uploaded
2019|Dream Girl (2019)|Dil kehta hai unse mil ... dimag kehta hai duty ke baad mil|Ayushmann Khurrana|Shayari|Not Uploaded
2019|Dream Girl (2019)|Qaid mein hai zindagi, azaad ho jaa ... mohabbat mein chal barbaad ho jaa ... teri shehad si awaaz ko kaano se chakk loon ... tu mere ishq ka meetha swad ho jaa|Vijay Raaz|Shayari|Not Uploaded
2019|Dream Girl (2019)|Mard ke sar ke baal white ho sakte hai, lekin dil ke nahi|Annu Kapoor|Men|Not Uploaded
2019|Dream Girl (2019)|Dil tune kuch aisa kar daala ... na jee raha hoon na mar raha hoon ... yo kya ho gaya saala|Vijay Raaz|Shayari|Not Uploaded
2019|Dream Girl (2019)|Tumhari zulf ke saaye mein shaam kar longo ... aur safar ek umr ko tamaam kaam kar longo ... aur nazar milai toh pochongo ishq-o-anjaam ... aur nazar jukai toh khali salaam kar longo|Annu Kapoor|Shayari|Not Uploaded
2019|Dream Girl (2019)|Main acha hoon toh acha hoon ... aur bura hoon toh aur bhi acha hoon|Rajesh Sharma|Comedy|Not Uploaded
2019|Family of Thakurganj|Jung ladne se pehle jung ladne ke darr se bahar nikalna padta hai ... tab jaake fateh hoti hai|Jimmy Shergill|War & Battle|Not Uploaded
2019|Family of Thakurganj|Bola kam hai ... yaad zyada rakhna|Saurabh Shukla|Rowdyism|Not Uploaded
2019|Family of Thakurganj|Jin logon ke hausle kuchle jaate hai na ... manzil bhi wohi paate hai|Supriya Pilgaonkar|Inspiration|Not Uploaded
2019|Family of Thakurganj|Dhanda koi bhi ho ... chalta zabaan pe hai|Jimmy Shergill|Business|Not Uploaded
2019|Family of Thakurganj|Jahan burai ke bageeche hai ... wahan unhe tabah karne ke liye aandhiyan bhi toh hoti hai|Saurabh Shukla|Drama|Not Uploaded
2019|Family of Thakurganj|Hum sirf khodke nikalte nahi hai ... khodke nikalke phir gaadh dete hai|Unknown|Rowdyism|Not Uploaded
2019|Family of Thakurganj|Patang ko kaatne se pehle usko dheel deni chahiye ... phir jhatke se kaatna chahiye|Unknown|Drama|Not Uploaded
2019|Housefull 4|Tu mera pati ... main teri patni ... bhar de meri maang ... nahi toh cheer doongi teri taang|Johnny Lever|Husband & Wife|Not Uploaded
2019|Housefull 4|Itihaas ki ek khasiyat hoti hai ... jab bhi woh khudko dohrata hai ... toh saare pyaade wahin khade milte hai|Sharad Kelkar|Drama|Not Uploaded
2019|Housefull 4|Kismat ki bhi ek khasiyat hoti hai ... kismat ka paiya ghoomta hai na ... toh saare paase apne aap hi palat jaate hai|Akshay Kumar|Luck & Destiny|Not Uploaded
2019|Housefull 4|Jiska zor kam hota hai wohi kamzor hota hai|Bobby Deol|Drama|Not Uploaded
2019|Housefull 4|Kabootar ka yuck brings good luck|Ranjeet|Animals & Birds|Not Uploaded
2019|Housefull 4|Wife shakti ... husband sehanshakti|Nawazuddin Siddiqui|Husband & Wife|Not Uploaded
2019|Housefull 4|Ranbhoomi mein tantra, mantra ya phir yantra chalta hai ... lekin vijayi wohi hota hai jahan shadyantra chalta hai|Sharad Kelkar|War & Battle|Not Uploaded
2019|India's Most Wanted|Aatma kabhi nahi marti, shareer marta hai ... main logon ko maar nahi raha hoon ... bas unki aatma ko doosre shareer mein bhej raha hoon|Arjun Kapoor|Rowdyism|Not Uploaded
2019|India's Most Wanted|Yeh jung hai ... is jung mein kuch bhi ho ... chahe marenge ya maarenge ... milegi toh jannat hi|Unknown|War & Battle|Not Uploaded
2019|India's Most Wanted|Joh koi bhi kisi bekasoor ka qatal karta hai ... woh poori insaaniyat ka qatil hai ... joh koi bhi ek zindagi bachata hai ... woh poori insaaniyat ko bachata hai|Unknown|Inspiration|Not Uploaded
2019|Jabariya Jodi|Rukavat ke liye khed hai ... tumhara kidnap prepaid hai|Sidharth Malhotra|Comedy|Not Uploaded
2019|Jabariya Jodi|Bihar mein teen tarah se jodiyan banti hai babu ... himmat walo ki arranged jodi ... kismat walo ki love jodi ... aur dahej ke lalchiyon ki jabariya jodi|Aparshakti Khurana|City & Places|Not Uploaded
2019|Jabariya Jodi|Mohabbat ki bebasi ko kah kahe mere dost ... ki baanh mein koi aur hai aur chah mein koi aur|Aparshakti Khurana|Shayari|Not Uploaded
2019|Jabariya Jodi|Woh jaa rahi thi humse door kuch is qadar ... jaise saansein chhodkar zindagi jaa rahi ho|Aparshakti Khurana|Shayari|Not Uploaded
2019|Jabariya Jodi|Dil chota na ki jiye ... chota chota li jiye|Sidharth Malhotra|Sadness|Not Uploaded
2019|Jabariya Jodi|Dil toot gaya saansein gayi tham ... meri zindagi kuch barbaad si hai ... dil toot gaya toh kya ... woh khush hai khushi is baat ki hai|Javed Jaffrey|Shayari|Not Uploaded
2019|Jabariya Jodi|Aisa shakal, zyada akal aur faltu ka dhakal dene walo ka hum sirf shradh karate hai|Unknown|Rowdyism|Not Uploaded
2019|Jabariya Jodi|Kisi se itna mat darro ki khud hi ke liye izzat khatam ho jaye ... kya hai na, kuch rishton mein na izzat aur darr ke beech ka farak pata nahi chalta|Unknown|Drama|Not Uploaded
2019|Jabariya Jodi|Emotion ke loose motion lag gaye hai|Unknown|Comedy|Not Uploaded
2019|Jabariya Jodi|Paan banaye ho ki Japan banaye ho ... itna chota|Unknown|Food & Drinks|Not Uploaded
2019|Jabariya Jodi|Duniya tikka hai siddhanto par ... par chalta settlement se hi hai|Unknown|World & Universe|Not Uploaded
2019|Jhootha Kahin Ka|Subah ka bhoola agar shaam ko laute toh usse bhoola nahi kehte ... par shaam ka bhoola agar subah laute toh usse doodh ka dhoola bhi toh nahi kehte|Rishi Kapoor|Comedy|Not Uploaded
2019|Jhootha Kahin Ka|Aaj kal doston ke beech mein jhappiyan gayi ... pappiyan chal rahi hai|Sunny Singh|Friendship|Not Uploaded
2019|Jhootha Kahin Ka|Saala jitna tumhara shakal badsoorat hai utna tumhara aatma kaala hai ... itna kaala ki jab tumhara shareer se tumhara aatma niklega toh surya grahan padh jayega|Jimmy Shergill|Comedy|Not Uploaded
2019|Jhootha Kahin Ka|Mann mein jab jhol ho aur chaddi mein hole ho ... toh aap jitna bhi beparwah ghoomo ... duniya ko sab dikh hi raha hota hai|Rishi Kapoor|Clothes & Shoes|Not Uploaded
2019|Jhootha Kahin Ka|(Didi ki muskaan achhi nahi lagi aapko kabhi) - Jahan inke dimple padte hai na ... teri didi ke wahan pimple rehte the|Rishi Kapoor|Comedy|Not Uploaded
2019|Jhootha Kahin Ka|Khud ka shakal bulldog jaisa hai, humko dog bula raha hai|Jimmy Shergill|Animals & Birds|Not Uploaded
2019|Jhootha Kahin Ka|Zindagi bhar itna make-up lagaya hai ki tumhara original chehra kaunsa hai, yeh bhool gaya hoon main|Manoj Joshi|Comedy|Not Uploaded
2019|Jhootha Kahin Ka|Shaadi patane ka fayda nahi ... shaadi patane ki saza hoti hai|Jimmy Shergill|Marriage & Wedding|Not Uploaded
